year,state,district,dem,rep,other
2012,California,34,120367,20223,0
2012,California,35,62982,0,0
2012,California,36,110189,97953,0
2012,California,37,207039,32541,0
2012,California,38,145280,69807,0
2012,California,39,106360,145607,0
2012,California,40,51613,0,0
2012,California,41,103578,72074,0
2012,California,42,84702,130245,0
2012,California,43,143123,0,0
2012,California,44,99909,0,0
2012,California,45,121814,171417,0
2012,California,46,95694,54121,0
2012,California,47,130093,99919,0
2012,California,48,113358,177144,0
2012,California,49,114893,159725,0
2012,California,50,83455,174838,0
2012,California,51,113934,45464,0
2012,California,52,151451,144459,0
2012,California,53,164825,103482,0
2012,Colorado,1,237579,93217,4847
2012,Colorado,2,234758,162639,10413
2012,Colorado,3,142920,185291,8238
2012,Colorado,4,125800,200006,5848
2012,Colorado,5,0,199639,54280
2012,Colorado,6,156937,163938,8597
2012,Colorado,7,182460,139066,9148
2012,Connecticut,1,206973,82321,2290
2012,Connecticut,2,204708,88103,3511
2012,Connecticut,3,217573,73726,0
2012,Connecticut,4,175929,117503,0
2012,Connecticut,5,146098,138637,0
2012,Delaware,1,249933,129757,4096
2012,Florida,1,92961,238440,17
2012,Florida,2,157634,175856,0
2012,Florida,3,102468,204331,0
2012,Florida,4,0,239988,246
2012,Florida,5,190472,70700,3
2012,Florida,6,146489,195962,0
2012,Florida,7,130479,185518,0
2012,Florida,8,130870,205432,0
2012,Florida,9,164891,98856,0
2012,Florida,10,153574,164649,0
2012,Florida,11,120303,218360,0
2012,Florida,12,108770,209604,4915
2012,Florida,13,139742,189605,0
2012,Florida,14,197121,83480,0
2012,Florida,15,0,0,0
2012,Florida,16,161929,187147,0
2012,Florida,17,116766,165488,0
2012,Florida,18,166257,164353,0
2012,Florida,19,109746,189833,0
2012,Florida,20,214727,0,5
2012,Florida,21,221263,0,25361
2012,Florida,22,171021,142050,0
2012,Florida,23,174205,98096,0
2012,Florida,24,0,0,0
2012,Florida,25,0,151466,17099
2012,Florida,26,135694,108820,2717
2012,Florida,27,85020,138488,0
2012,Georgia,1,92399,157181,0
2012,Georgia,2,162751,92410,0
2012,Georgia,3,0,232380,0
2012,Georgia,4,208861,75041,2
2012,Georgia,5,234330,43335,0
2012,Georgia,6,104365,189669,0
2012,Georgia,7,95377,156689,0
2012,Georgia,8,0,197789,0
2012,Georgia,9,60052,192101,0
2012,Georgia,10,0,211065,0
2012,Georgia,11,90353,196968,0
2012,Georgia,12,139148,119973,0
2012,Georgia,13,201988,79550,0
2012,Georgia,14,59245,159947,0
2012,Hawaii,1,116505,96824,0
2012,Hawaii,2,168503,40707,0
2012,Idaho,1,97450,199402,7607
2012,Idaho,2,110847,207412,0
2012,Illinois,1,236854,83989,0
2012,Illinois,2,188303,69115,288
2012,Illinois,3,168738,77653,0
2012,Illinois,4,133226,27279,0
2012,Illinois,5,177729,77289,0
2012,Illinois,6,132991,193138,0
2012,Illinois,7,242439,31466,7
2012,Illinois,8,123206,101860,0
2012,Illinois,9,194869,98924,6
2012,Illinois,10,133890,130564,0
2012,Illinois,11,148928,105348,0
2012,Illinois,12,157000,129902,2
2012,Illinois,13,136032,137034,0
2012,Illinois,14,124351,177603,0
2012,Illinois,15,94162,205775,0
2012,Illinois,16,112301,181789,0
2012,Illinois,17,153519,134623,9
2012,Illinois,18,85164,244467,0
2012,Indiana,1,187743,91291,0
2012,Indiana,2,130113,134033,3
2012,Indiana,3,92363,187872,0
2012,Indiana,4,93015,168688,0
2012,Indiana,5,125347,194570,0
2012,Indiana,6,96678,162613,0
2012,Indiana,7,162122,95828,0
2012,Indiana,8,122325,151533,0
2012,Indiana,9,132848,165332,0
2012,Iowa,1,222422,162465,1190
2012,Iowa,2,211863,161977,323
2012,Iowa,3,168632,202000,6858
2012,Iowa,4,169470,200063,226
2012,Kansas,1,0,211337,0
2012,Kansas,2,113735,167463,0
2012,Kansas,3,0,201087,0
2012,Kansas,4,81770,161094,0
2012,Kentucky,1,87199,199956,0
2012,Kentucky,2,89541,181508,4914
2012,Kentucky,3,206385,111452,0
2012,Kentucky,4,104734,186036,0
2012,Kentucky,5,55447,195408,0
2012,Kentucky,6,141438,153222,0
2012,Louisiana,1,61703,193496,10367
2012,Louisiana,2,158501,38801,18136
2012,Louisiana,3,0,58820,0
2012,Louisiana,3,67070,139123,11673
2012,Louisiana,4,0,187894,0
2012,Louisiana,5,0,202536,20194
2012,Louisiana,6,0,243553,30975
2012,Maine,1,236363,128440,0
2012,Maine,2,191456,137542,0
2012,Maryland,1,92812,214204,15886
2012,Maryland,2,194088,92071,437
2012,Maryland,3,213747,94549,535
2012,Maryland,4,240385,64560,363
2012,Maryland,5,238618,95271,4891
2012,Maryland,6,181921,117313,399
2012,Maryland,7,247770,67405,432
2012,Maryland,8,217531,113033,5457
2012,Massachusetts,1,261936,0,0
2012,Massachusetts,2,259257,0,0
2012,Massachusetts,3,212119,109372,0
2012,Massachusetts,4,221303,129936,265
2012,Massachusetts,5,257490,82944,0
2012,Massachusetts,6,180942,176612,514
2012,Massachusetts,7,210794,0,843
2012,Massachusetts,8,263999,82242,0
2012,Massachusetts,9,212754,116531,465
2012,Michigan,1,165179,167060,4168
2012,Michigan,2,108973,194653,5891
2012,Michigan,3,144108,171675,2
2012,Michigan,4,104996,197386,6282
2012,Michigan,5,214531,103931,4990
2012,Michigan,6,136563,174955,2591
2012,Michigan,7,136849,169668,3464
2012,Michigan,8,128657,202217,6097
2012,Michigan,9,208846,114760,7610
2012,Michigan,10,97734,226075,0
2012,Michigan,11,158879,181788,7835
2012,Michigan,12,216884,92472,0
2012,Michigan,13,235336,38769,4089
2012,Michigan,14,270450,51395,2979
2012,Minnesota,1,193211,142164,0
2012,Minnesota,2,164338,193587,0
2012,Minnesota,3,159937,222335,0
2012,Minnesota,4,216685,109659,512
2012,Minnesota,5,262102,88753,0
2012,Minnesota,6,174944,179240,0
2012,Minnesota,7,197791,114151,336
2012,Minnesota,8,191976,160520,0
2012,Mississippi,1,114076,186760,4757
2012,Mississippi,2,214978,99160,1501
2012,Mississippi,3,0,234717,0
2012,Mississippi,4,82344,182998,2108
2012,Missouri,1,267927,60832,0
2012,Missouri,2,146272,236971,2012
2012,Missouri,3,111189,214843,0
2012,Missouri,4,113120,192237,2959
2012,Missouri,5,200290,122149,6
2012,Missouri,6,108503,216906,0
2012,Missouri,7,98498,203565,9
2012,Missouri,8,73755,216083,0
2012,Montana,1,204939,255468,0
2012,Nebraska,1,81206,174889,0
2012,Nebraska,2,129767,133964,0
2012,Nebraska,3,65266,187423,0
2012,Nevada,1,113967,56521,4145
2012,Nevada,2,102019,162213,6051
2012,Nevada,3,116823,137244,5600
2012,Nevada,4,120501,101261,9341
2012,New Hampshire,1,171650,158659,192
2012,New Hampshire,2,169275,152977,206
2012,New Jersey,1,210470,92459,1177
2012,New Jersey,2,116463,166679,3231
2012,New Jersey,3,145509,174257,2684
2012,New Jersey,4,107992,195146,0
2012,New Jersey,5,130102,167503,0
2012,New Jersey,6,151782,84360,2104
2012,New Jersey,7,123090,175704,4081
2012,New Jersey,8,130857,31767,3335
2012,New Jersey,9,162834,55094,1082
2012,New Jersey,10,201435,24271,1227
2012,New Jersey,11,123935,182239,0
2012,New Jersey,12,189938,80907,1285
2012,New Mexico,1,162924,112473,0
2012,New Mexico,2,92162,133180,0
2012,New Mexico,3,167103,97616,0
2012,New York,1,146179,132304,0
2012,New York,2,100545,142309,0
2012,New York,3,157880,113203,444
2012,New York,4,163955,85693,49
2012,New York,5,167836,17875,85
2012,New York,6,111501,50846,114
2012,New York,7,143930,0,210
2012,New York,8,184039,17650,77
2012,New York,9,186141,24164,135
2012,New York,10,165743,39413,0
2012,New York,11,92430,103118,148
2012,New York,12,194370,46841,0
2012,New York,13,175016,12147,202
2012,New York,14,120761,21755,104
2012,New York,15,152661,4427,0
2012,New York,16,179562,53935,82
2012,New York,17,171417,91899,118
2012,New York,18,143845,133049,0
2012,New York,19,134295,150245,0
2012,New York,20,203401,93778,0
2012,New York,21,126631,121646,105
2012,New York,22,102080,157941,0
2012,New York,23,127535,137669,0
2012,New York,24,143044,127054,220
2012,New York,25,179810,133389,0
2012,New York,26,212588,71666,0
2012,New York,27,156219,161220,0
2012,North Carolina,1,254644,77288,0
2012,North Carolina,2,128973,174066,0
2012,North Carolina,3,114314,195571,0
2012,North Carolina,4,259534,88951,0
2012,North Carolina,5,148252,200945,0
2012,North Carolina,6,142467,222116,0
2012,North Carolina,7,168695,168041,0
2012,North Carolina,8,137139,160695,456
2012,North Carolina,9,171503,194537,0
2012,North Carolina,10,144023,190826,0
2012,North Carolina,11,141107,190319,0
2012,North Carolina,12,247591,63317,0
2012,North Carolina,13,160115,210495,0
2012,North Dakota,1,131869,173433,508
2012,Ohio,1,131490,201907,6645
2012,Ohio,2,137082,194299,0
2012,Ohio,3,201921,77903,6652
2012,Ohio,4,114214,182643,0
2012,Ohio,5,137806,201514,0
2012,Ohio,6,144444,164536,0
2012,Ohio,7,137708,178104,0
2012,Ohio,8,0,246380,0
2012,Ohio,9,217775,68666,0
2012,Ohio,10,131097,208201,0
2012,Ohio,11,258378,0,0
2012,Ohio,12,134614,233874,0
2012,Ohio,13,235492,88120,0
2012,Ohio,14,131638,183660,11548
2012,Ohio,15,128188,205277,0
2012,Ohio,16,170604,185167,0
2012,Oklahoma,1,91421,181084,0
2012,Oklahoma,2,96081,143701,0
2012,Oklahoma,3,53472,201744,0
2012,Oklahoma,4,71846,176740,0
2012,Oklahoma,5,97504,153603,5176
2012,Oregon,1,197845,109699,9427
2012,Oregon,2,96741,228043,446
2012,Oregon,3,264979,70325,7412
2012,Oregon,4,212866,140549,468
2012,Oregon,5,177229,139223,4002
2012,Pennsylvania,1,235394,41708,0
2012,Pennsylvania,2,318176,33381,0
2012,Pennsylvania,3,123933,165826,0
2012,Pennsylvania,4,104643,181603,6210
2012,Pennsylvania,5,104725,177740,0
2012,Pennsylvania,6,143803,191725,0
2012,Pennsylvania,7,143509,209942,0
2012,Pennsylvania,8,152859,199379,0
2012,Pennsylvania,9,105128,169177,0
2012,Pennsylvania,10,94227,179563,0
2012,Pennsylvania,11,118231,166967,0
2012,Pennsylvania,12,163589,175352,0
2012,Pennsylvania,13,209901,93918,0
2012,Pennsylvania,14,251932,75702,0
2012,Pennsylvania,15,128764,168960,0
2012,Pennsylvania,16,111185,156192,5154
2012,Pennsylvania,17,161393,106208,0
2012,Pennsylvania,18,122146,216727,0
2012,Rhode Island,1,108612,83737,262
2012,Rhode Island,2,124067,78189,192
2012,South Carolina,1,103557,179908,214
2012,South Carolina,2,0,196116,0
2012,South Carolina,3,84735,169512,0
2012,South Carolina,4,89964,173201,329
2012,South Carolina,5,123443,154324,0
2012,South Carolina,6,218717,0,1978
2012,South Carolina,7,122389,153068,0
2012,South Dakota,1,153789,207640,0
2012,Tennessee,1,47663,182252,4920
2012,Tennessee,2,54522,196894,7356
2012,Tennessee,3,91094,157830,80
2012,Tennessee,4,102022,128568,0
2012,Tennessee,5,171621,86240,12
2012,Tennessee,6,0,184383,22092
2012,Tennessee,7,61679,182730,8257
2012,Tennessee,8,79490,190923,2870
2012,Tennessee,9,188422,59742,1375
2012,Texas,1,67222,178322,0
2012,Texas,2,80512,159664,2012
2012,Texas,3,0,187180,0
2012,Texas,4,60214,182679,188
2012,Texas,5,69178,134091,0
2012,Texas,6,98053,145019,2017
2012,Texas,7,85553,142793,1822
2012,Texas,8,51051,194043,0
2012,Texas,9,144075,36139,1609
2012,Texas,10,95710,159783,0
2012,Texas,11,41970,177742,0
2012,Texas,12,66080,175649,0
2012,Texas,13,0,187775,5912
2012,Texas,14,109697,131460,1063
2012,Texas,15,89296,54056,0
2012,Texas,16,101403,51043,0
2012,Texas,17,0,143284,0
2012,Texas,18,146223,44015,0
2012,Texas,19,0,163239,0
2012,Texas,20,119032,62376,1626
2012,Texas,21,109326,187015,0
2012,Texas,22,80203,160668,4054
2012,Texas,23,96676,87547,2105
2012,Texas,24,87645,148586,0
2012,Texas,25,98827,154245,0
2012,Texas,26,74237,176642,0
2012,Texas,27,83395,120684,3218
2012,Texas,28,112456,49309,1407
2012,Texas,29,86053,0,4562
2012,Texas,30,171059,41222,0
2012,Texas,31,82977,145348,0
2012,Texas,32,99288,146653,0
2012,Texas,33,85114,30252,0
2012,Texas,34,89606,52448,0
2012,Texas,35,105626,52894,2577
2012,Texas,36,62143,165405,0
2012,Utah,1,60611,175487,0
2012,Utah,2,83176,154523,5795
2012,Utah,3,60719,198828,0
2012,Utah,4,119803,119035,0
2012,Vermont,1,208600,67543,5486
2012,Virginia,1,147036,200845,617
2012,Virginia,2,142548,166231,0
2012,Virginia,3,259199,58931,0
2012,Virginia,4,150190,199292,0
2012,Virginia,5,149214,193009,388
2012,Virginia,6,111949,211278,0
2012,Virginia,7,158012,222983,0
2012,Virginia,8,226847,107370,6790
2012,Virginia,9,116400,184882,0
2012,Virginia,10,142024,214038,527
2012,Virginia,11,202606,117902,7929
2012,Washington,1,177025,151187,0
2012,Washington,2,184826,117465,0
2012,Washington,3,116438,177446,0
2012,Washington,4,78940,154749,0
2012,Washington,5,117512,191066,0
2012,Washington,6,186661,129725,0
2012,Washington,7,298368,76212,0
2012,Washington,8,121886,180204,0
2012,Washington,9,192034,76105,0
2012,Washington,10,163036,115381,0
2012,West Virginia,1,80342,133809,0
2012,West Virginia,2,68560,158206,0
2012,West Virginia,3,108199,92238,0
2012,Wisconsin,1,158414,200423,167
2012,Wisconsin,2,265422,124683,6
2012,Wisconsin,3,217712,121713,0
2012,Wisconsin,4,235257,80787,467
2012,Wisconsin,5,118478,250335,0
2012,Wisconsin,6,135921,223460,0
2012,Wisconsin,7,157524,201720,20
2012,Wisconsin,8,156287,198874,0
2012,Wyoming,1,57573,166452,9154
2014,Alabama,1,48278,103758,198
2014,Alabama,2,54692,113103,157
2014,Alabama,3,52816,103558,246
2014,Alabama,4,0,132831,1921
2014,Alabama,5,0,115338,39636
2014,Alabama,6,42291,135945,213
2014,Alabama,7,133687,0,2212
2014,Alaska,1,114596,142566,22563
2014,Arizona,1,97391,87723,0
2014,Arizona,2,109543,109704,104
2014,Arizona,3,58192,46185,51
2014,Arizona,4,45179,122560,7440
2014,Arizona,5,54596,124867,0
2014,Arizona,6,70198,129578,0
2014,Arizona,7,54235,0,18219
2014,Arizona,8,0,128710,41066
2014,Arizona,9,88609,67841,5612
2014,Arkansas,1,63555,124139,8562
2014,Arkansas,2,103477,123073,10780
2014,Arkansas,3,0,151630,39305
2014,Arkansas,4,87742,110789,7600
2014,California,1,84320,132052,0
2014,California,2,163124,54400,0
2014,California,3,79224,71036,0
2014,California,4,0,211134,0
2014,California,5,129613,0,41535
2014,California,6,97008,36448,0
2014,California,7,92521,91066,0
2014,California,8,37056,77480,0
2014,California,9,63475,57729,0
2014,California,10,55123,70582,0
2014,California,11,117502,57160,0
2014,California,12,160067,32197,0
2014,California,13,168491,21940,0
2014,California,14,114389,34757,0
2014,California,15,99756,43148,0
2014,California,16,46277,44943,0
2014,California,17,134408,0,0
2014,California,18,133060,63326,0
2014,California,19,127788,0,0
2014,California,20,106034,0,35010
2014,California,21,33470,45907,0
2014,California,22,37289,96053,0
2014,California,23,33726,100317,0
2014,California,24,103228,95566,0
2014,California,25,0,114072,0
2014,California,26,87176,82653,0
2014,California,27,75728,51852,0
2014,California,28,91996,0,28268
2014,California,29,50096,17045,0
2014,California,30,86568,45315,0
2014,California,31,51622,48162,0
2014,California,32,50353,34053,0
2014,California,33,108331,74700,0
2014,California,34,61607,0,0
2014,California,35,62255,0,0
2014,California,36,72682,61457,0
2014,California,37,96787,18051,0
2014,California,38,58192,40288,0
2014,California,39,41906,91319,0
2014,California,40,49379,0,0
2014,California,41,46948,35936,0
2014,California,42,38850,74540,0
2014,California,43,69681,28521,0
2014,California,44,59670,0,9192
2014,California,45,56819,106083,0
2014,California,46,49738,33577,0
2014,California,47,69091,54309,0
2014,California,48,62713,112082,0
2014,California,49,64981,98161,0
2014,California,50,45302,111997,0
2014,California,51,56373,25577,0
2014,California,52,98826,92746,0
2014,California,53,87104,60940,0
2014,Colorado,1,183281,80682,14528
2014,Colorado,2,196300,149645,0
2014,Colorado,3,100364,163011,17766
2014,Colorado,4,83727,185292,17488
2014,Colorado,5,105673,157182,0
2014,Colorado,6,118847,143467,14126
2014,Colorado,7,148225,120918,0
2014,Connecticut,1,135686,78520,3490
2014,Connecticut,2,141851,80842,5057
2014,Connecticut,3,141197,69223,0
2014,Connecticut,4,106791,91928,0
2014,Connecticut,5,112550,96625,1948
2014,Delaware,1,137251,85146,9220
2014,Florida,1,54976,165086,15281
2014,Florida,2,126096,123262,422
2014,Florida,3,73910,148691,6208
2014,Florida,4,0,177887,49366
2014,Florida,5,112340,59237,0
2014,Florida,6,99563,166254,0
2014,Florida,7,73011,144474,9679
2014,Florida,8,93724,180728,61
2014,Florida,9,93850,74963,5065
2014,Florida,10,89426,143128,20
2014,Florida,11,90786,181508,0
2014,Florida,12,0,0,0
2014,Florida,13,0,168172,55404
2014,Florida,14,0,0,0
2014,Florida,15,84832,128750,0
2014,Florida,16,105483,169126,220
2014,Florida,17,82263,141493,0
2014,Florida,18,151478,101896,0
2014,Florida,19,80824,159354,6683
2014,Florida,20,128498,28968,0
2014,Florida,21,153395,0,575
2014,Florida,22,125404,90685,6
2014,Florida,23,103269,61519,0
2014,Florida,24,129192,15239,5487
2014,Florida,25,0,0,0
2014,Florida,26,78306,83031,0
2014,Florida,27,0,0,0
2014,Georgia,1,61175,95337,0
2014,Georgia,2,96363,66537,0
2014,Georgia,3,0,156277,0
2014,Georgia,4,161211,0,0
2014,Georgia,5,170326,0,0
2014,Georgia,6,71486,139018,0
2014,Georgia,7,60112,113557,0
2014,Georgia,8,0,129938,0
2014,Georgia,9,34988,146059,0
2014,Georgia,10,65777,130703,0
2014,Georgia,11,0,161532,0
2014,Georgia,12,75478,91336,0
2014,Georgia,13,159445,0,0
2014,Georgia,14,0,118782,0
2014,Hawaii,1,93390,86454,0
2014,Hawaii,2,142010,33630,4693
2014,Idaho,1,77277,143580,7
2014,Idaho,2,82801,131492,0
2014,Illinois,1,162268,59749,0
2014,Illinois,2,160337,43799,130
2014,Illinois,3,116764,64091,0
2014,Illinois,4,79666,22278,0
2014,Illinois,5,116364,56350,11305
2014,Illinois,6,78465,160287,0
2014,Illinois,7,155110,27168,0
2014,Illinois,8,84178,66878,0
2014,Illinois,9,141000,72384,66
2014,Illinois,10,91136,95992,0
2014,Illinois,11,93436,81335,1
2014,Illinois,12,87860,110038,11840
2014,Illinois,13,86935,123337,0
2014,Illinois,14,76861,145369,0
2014,Illinois,15,55652,166274,0
2014,Illinois,16,63810,153388,0
2014,Illinois,17,110560,88785,16
2014,Illinois,18,62377,184363,0
2014,Indiana,1,86579,51000,4714
2014,Indiana,2,55590,85583,4027
2014,Indiana,3,39771,97892,11130
2014,Indiana,4,47056,94998,0
2014,Indiana,5,49756,105277,6407
2014,Indiana,6,45509,102187,7375
2014,Indiana,7,61443,46887,3931
2014,Indiana,8,61384,103344,6587
2014,Indiana,9,55016,101594,6777
2014,Iowa,1,141145,147762,399
2014,Iowa,2,143431,129455,443
2014,Iowa,3,119109,148814,14143
2014,Iowa,4,105504,169834,295
2014,Kansas,1,65397,138764,0
2014,Kansas,2,87153,128742,9791
2014,Kansas,3,89584,134493,203
2014,Kansas,4,69396,138757,0
2014,Kentucky,1,63596,173022,0
2014,Kentucky,2,69898,156936,0
2014,Kentucky,3,157056,87981,2318
2014,Kentucky,4,71694,150464,0
2014,Kentucky,5,47617,171350,0
2014,Kentucky,6,98290,147404,0
2014,Louisiana,1,46047,189250,8707
